mens:30.png,0.76573384,0.28006554,0.0074699954,0.0,0.0,0.0,0.007944281,0.27046126,0.11027136,0.001659999,0.0,0.0,0.0,0.0064028534,0.0037942834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3770569,0.025967127,0.000118571355,0.00023714271,0.00047428542,0.0,0.0,0.00023714271,0.0,0.0,0.0,0.0,0.0,0.000118571355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20643273,0.25350556,0.001659999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mens:31.png,0.0,0.018438848,0.0,0.012531255,0.00035803588,0.0,0.022914296,0.016290633,0.005370538,0.06140315,0.0008950897,0.0,0.026673673,0.038667876,0.054958507,0.04958797,0.003043305,0.0,0.019333938,0.07500852,0.059075918,0.04350136,0.0025062512,0.0,0.04851386,0.10615764,0.07321834,0.03884689,0.0017901794,0.0,0.043859396,0.05656967,0.03204421,0.029179923,0.0050125024,0.0,0.055853598,0.20211124,0.0918362,0.06623664,0.0,0.0,0.020408046,0.03025403,0.0,0.0,0.0,0.0,0.0,0.01915492,0.047618773,0.0,0.002864287,0.00017901794,0.0,0.023630368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03741475,0.0,0.016827686,0.0,0.0,0.048334844,0.014679471,0.0,0.0,0.0021482152,0.0,0.042248234,0.0,0.013784382,0.0,0.0,0.0,0.0,0.055853598,0.03025403,0.0,0.0041174125,0.0,0.029895995,0.102040224,0.0,0.0039383946,0.0,0.0,0.03222323,0.027568763,0.041174125,0.0,0.0,0.0,0.0,0.14052908,0.0379518,0.0,0.0,0.0,0.041353144,0.82455665,0.3941975,0.032581266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315637,0.017901793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01987099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029537959,0.0042964304,0.0,0.0,0.0,0.010562059,0.009129914,0.012710273,0.0,0.0
mens:33.png,0.0025591115,0.006824297,0.009241235,0.0140751125,0.17259784,0.01848247,0.0,0.0008530371,0.0034121484,0.028008051,0.022321139,0.0895689,0.0012795557,0.0032699755,0.0041230125,0.008672544,0.0890002,0.05786435,0.0,0.0025591115,0.010236446,0.014643804,0.18326081,0.0042651854,0.0,0.006113433,0.028292397,0.05829087,0.07805289,0.0,0.0,0.0,0.035543215,0.027012842,0.016065532,0.0,0.0,0.0,0.0,0.010947309,0.0045495313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027012841,0.0,0.006113433,0.0,0.0,0.0,0.0,0.010662964,0.00696647,0.007819507,0.0,0.0,0.0,0.00895689,0.0032699755,0.0,0.0,0.0,0.0,0.0015639013,0.0,0.0,0.0,0.0,0.0,0.00071086426,0.0005686914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013364248,0.0,0.0,0.00895689,0.022036793,0.027012842,0.0,0.0,0.0,0.0012795557,0.0005686914,0.0,0.0,0.0,0.0,0.0,0.0062556053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60722023,0.49945322,0.0,0.0,0.0,0.020615064,0.528883,0.0,0.0,0.0,0.018624643,0.038671017,0.012653383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mens:32.png,0.0,0.0,0.05097863,0.075655244,0.036941037,0.0,0.105651364,0.20302793,0.035906687,0.012707717,0.015958529,0.0,0.1154038,0.008570321,0.009013613,0.0032508112,0.08466886,0.0,0.1018095,0.005171745,0.0033985754,0.070779026,0.18588729,0.0,0.02172133,0.04033961,0.019800397,0.08496439,0.01640182,0.0,0.10047962,0.036793273,0.041521724,0.036497746,0.0,0.0,0.0,0.018470518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643815,0.019652631,0.0,0.0,0.003841868,0.015663,0.06738045,0.0,0.0,0.0,0.0,0.0017731697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87387717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18987693,0.14938955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
womens:29.png,0.0,0.05551386,0.0015266311,0.00027756928,0.00013878464,0.33030745,0.0,0.01373968,0.0016654157,0.019568635,0.023177035,0.7247334,0.0,0.020540128,0.05343209,0.044411086,0.17764434,0.32711542,0.0,0.0,0.054542363,0.06425729,0.18902469,0.34043872,0.0,0.0,0.020401342,0.11491369,0.20234801,0.05495872,0.0,0.0,0.0,0.016099019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008743432,0.023732174,0.0,0.0,0.013323326,0.01165791,0.009992494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044411086,0.00027756928,0.00013878464,0.0,0.0,0.0,0.0,0.00041635393,0.0,0.0,0.0,0.0,0.00027756928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mens:35.png,0.0,0.0021908625,0.0,0.0,0.15652496,0.00024342917,0.013145175,0.04333039,0.0024342916,0.009737167,0.059396718,0.0,0.016066326,0.029698359,0.04016581,0.050633267,0.08471335,0.0,0.015336038,0.04746869,0.14703122,0.19133532,0.0,0.0,0.0,0.13047804,0.14167577,0.12560946,0.0,0.0,0.0,0.045521256,0.0026777207,0.00292115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094937375,0.14143234,0.008276592,0.0,0.0,0.0,0.0038948667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19474334,0.04454754,0.0,0.006085729,0.0,0.23466572,0.0701076,0.012658317,0.0,0.0,0.0,0.2237114,0.017040042,0.00024342917,0.0,0.0,0.0,0.23004057,0.0,0.0,0.0,0.0,0.0,0.30404302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087634504,0.034566943,0.0,0.05501499,0.0,0.33325452,0.057936143,0.008276592,0.0,0.0,0.0,0.36587405,0.030672075,0.013875462,0.0094937375,0.0,0.0,0.2845687,0.025560062,0.0,0.0,0.0,0.0,0.18938789,0.012171458,0.0,0.0,0.0,0.0,0.2621732,0.0,0.0,0.0,0.0,0.0,0.27896982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mens:34.png,0.0,0.0,0.0,0.0005753293,0.00043149697,0.12556562,0.0,0.0,0.0051779635,0.018122872,0.029197961,0.0,0.0,0.0,0.018698202,0.054800116,0.01797904,0.0,0.0,0.0,0.0063286223,0.004027305,0.0024451495,0.0,0.0,0.0,0.0,0.0,0.0046026343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043149697,0.07824478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043149698,0.003595808,0.0,0.007910778,0.19661878,0.010787425,0.014958561,0.0074792807,0.004171137,0.0051779635,0.0,0.037540235,0.056669936,0.040560715,0.07206,0.0073354486,0.0,0.013376406,0.09320334,0.08442958,0.035238918,0.0,0.0,0.0988128,0.56569254,0.5806511,0.11808634,0.0,0.0,0.0,0.20050226,0.4267505,0.025026824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017259879,0.00043149697,0.0,0.0028766464,0.007623113,0.027328141,0.009636765,0.0,0.0,0.0,0.0,0.016972214,0.0136640705,0.0,0.0,0.0,0.0,0.0014383232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
womens:28.png,0.0,0.0,0.0,0.0,0.0002110093,0.07279821,0.0,0.0,0.0,0.00010550465,0.04515599,0.0043256907,0.0,0.0,0.0,0.00010550465,0.050747737,0.0032706442,0.0,0.00010550465,0.0,0.0008440372,0.0017935791,0.0052752327,0.0,0.0,0.0002110093,0.0002110093,0.003059635,0.0029541303,0.0,0.0,0.0,0.0007385326,0.00770184,0.0042201863,0.0,0.0047477093,0.0,0.0028486256,0.04357342,0.021417445,0.0,0.0,0.016880745,0.037770666,0.37538555,0.8945739,0.0,0.0,0.0,0.0,0.0007385326,0.026481668,0.0,0.0,0.0,0.0,0.0013715605,0.043467917,0.0,0.0,0.0,0.0,0.00010550465,0.014348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08714684,0.0,0.0,0.0,0.0,0.0,0.15287624,0.0,0.0,0.0,0.0,0.0,0.1043441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sneakers:15.png,0.9445973,0.052503396,0.021149777,0.0015769571,0.0005565731,0.0,0.021057015,0.1633542,0.007792023,0.0024118167,0.0004638109,0.0,0.010111078,0.0009276218,0.0014841949,0.0033394385,0.0,0.0,0.0039887736,0.006586115,0.007977547,0.010945938,0.0005565731,0.0,0.0,0.006771639,0.02977666,0.053431015,0.0005565731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064005903,0.018645199,0.00426706,0.00807031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22095951,0.017161004,0.06957164,0.06372762,0.056306645,0.00027828655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10528508,0.0,0.0,0.0,0.0,0.0,0.019665582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008348596,0.0026901031,0.00064933527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006678877,0.0011131462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sneakers:14.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036820877,0.15682967,0.39930198,0.2921123,0.0,0.04104846,0.122599885,0.21124274,0.0,0.560632,0.24792725,0.43312263,0.24683626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00490945,0.0,0.0,0.0,0.0,0.005182198,0.004091209,0.0,0.0,0.01691033,0.0064095603,0.004363956,0.0,0.0,0.0,0.0,0.014046483,0.0,0.0,0.0,0.0,0.009137033,0.0,0.0,0.0,0.0,0.02972945,0.08018769,0.0034093405,0.0,0.0042275824,0.0,0.0,0.15001099,0.06777769,0.0920522,0.005454945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
